State,Year,Coal,Natural gas,Petroleum,Nuclear,Total renewable energy,TotalEnergy,PercentRenewable,PercentNonRenewable
VA,2017,159813,596648,849146,319562,159211,2084380,7.6382905228413245,92.36170947715867
VT,2017,0,12281,77459,0,30206,119946,25.182999016223967,74.81700098377603
WA,2017,61732,350872,773325,85013,449455,1720397,26.125074619404707,73.87492538059529
WI,2017,388614,504808,523815,100919,173139,1691295,10.237066862965952,89.76293313703405
WV,2017,710445,199298,191473,0,30601,1131817,2.7037056343914254,97.29629436560857
WY,2017,458496,158370,155620,0,27704,800190,3.462177732788463,96.53782226721154
US,2017,13839632,28056891,36040556,8418968,7373260,93729307,7.866547012878266,92.13345298712173
AK,2018,17325,346255,216500,0,13694,593774,2.3062646730911087,97.6937353269089
AL,2018,377152,771194,519594,412584,233969,2314493,10.108866175011114,89.89113382498888
AR,2018,304145,366939,327170,132996,105007,1236257,8.493945838122656,91.50605416187734
AZ,2018,331492,400531,594895,325122,92790,1744830,5.317996595656884,94.68200340434312
CA,2018,33256,2209801,3388089,190422,690792,6512360,10.607398853871715,89.39260114612829
CO,2018,284474,518088,514818,0,90564,1407944,6.432358105151909,93.5676418948481
CT,2018,4023,285991,312555,176496,46799,825864,5.666671510079142,94.33332848992086
DC,2018,37,32623,19051,0,2257,53968,4.182107915801956,95.81789208419805
DE,2018,4296,99416,119614,0,7209,230535,3.1270739800897913,96.87292601991021
FL,2018,327807,1511134,1846396,306461,301910,4293708,7.031451603136497,92.9685483968635
GA,2018,340152,759205,1000241,359262,272511,2731371,9.977077445722314,90.02292255427768
HI,2018,14367,192,260753,0,18927,294239,6.43252593979724,93.56747406020276
IA,2018,325673,431513,415055,51181,351235,1574657,22.305492561237145,77.69450743876286
ID,2018,2823,115833,182667,0,98338,399661,24.605353036698602,75.3946469633014
IL,2018,704574,1127424,1244958,1025651,204322,4306929,4.744029910871528,95.25597008912847
IN,2018,985668,890433,705476,0,155711,2737288,5.688513594477453,94.31148640552254
KS,2018,227665,321809,344549,95854,114768,1104645,10.389582173458441,89.61041782654156
KY,2018,655909,356673,601980,0,78493,1693055,4.636175434347969,95.36382456565204
LA,2018,137818,1865382,1730287,179330,150850,4063667,3.7121644071721427,96.28783559282786
MA,2018,101,452093,577406,46437,75874,1151911,6.586793597769272,93.41320640223073
MD,2018,124191,312824,478723,156699,64791,1137228,5.69727442518123,94.30272557481877
ME,2018,2113,48370,171310,0,122829,344622,35.64165955742814,64.35834044257186
MI,2018,506105,1010919,897773,318655,205713,2939165,6.999028635683945,93.00097136431606
MN,2018,261530,514172,613757,152657,223380,1765496,12.65253503831218,87.34746496168782
MO,2018,668188,330552,620788,111401,87913,1818842,4.833459970684644,95.16654002931536
MS,2018,60015,591886,381825,72343,70844,1176913,6.019476375908839,93.98052362409116
MT,2018,152295,90778,173316,0,69952,486341,14.383323635062641,85.61667636493736
NC,2018,325121,599308,907883,439915,195967,2468194,7.9396919366954135,92.06030806330459
ND,2018,407262,130084,190111,0,83349,810806,10.279770993307894,89.72022900669211
NE,2018,264072,196445,240019,58884,150750,910170,16.562839909027982,83.43716009097201
NH,2018,7798,51471,155784,105195,51626,371874,13.88265918025998,86.11734081974002
NJ,2018,16732,799555,890287,334373,69202,2110149,3.2794840553913494,96.72051594460865
NM,2018,136824,281322,259305,0,50352,727803,6.918355653933825,93.08164434606617
NV,2018,34996,310875,310292,0,54345,710508,7.648752723403537,92.35124727659647
NY,2018,16710,1393657,1420427,448718,289292,3568804,8.106133035044794,91.89386696495521
OH,2018,717818,1236747,1091837,191483,145712,3383597,4.3064230166890445,95.69357698331096
OK,2018,171280,842224,541014,0,156838,1711356,9.164545541664037,90.83545445833596
OR,2018,16911,271311,336118,0,252838,877178,28.82402431433529,71.17597568566471
PA,2018,644056,1515912,1174673,872749,203909,4411299,4.622425276545526,95.37757472345447
RI,2018,0,104748,80769,0,10167,195684,5.19562151223401,94.80437848776599
SC,2018,205204,338951,527000,551151,145716,1768022,8.241752647874291,91.75824735212571
SD,2018,27618,95548,115626,0,106322,345114,30.807791048754904,69.19220895124509
TN,2018,251835,404318,702085,378224,139464,1875926,7.434408393508059,92.56559160649194
TX,2018,1189311,4596600,6720119,430597,538210,13474837,3.9941856068463015,96.0058143931537
UT,2018,273117,253819,312517,0,34023,873476,3.8951270555802333,96.10487294441977
VA,2018,149349,667004,871407,305826,171314,2164900,7.913252344219132,92.08674765578087
VT,2018,0,14208,75874,0,33556,123638,27.14052314013491,72.85947685986508
WA,2018,61166,334779,778897,101502,448489,1724833,26.001879602257144,73.99812039774285
WI,2018,362077,565291,549724,105900,179416,1762408,10.180162595721308,89.81983740427869
WV,2018,661760,221402,217237,0,33833,1134232,2.9828994420894492,97.01710055791055
WY,2018,455748,175639,160729,0,26135,818251,3.1940077066816905,96.80599229331831
US,2018,13249958,31163246,36889282,8438068,7525401,97265955,7.736932208191448,92.26306779180855
AK,2019,17620,343384,221845,0,12952,595801,2.173880204967766,97.82611979503223
AL,2019,317180,748731,530699,455865,232118,2284593,10.160146686959122,89.83985331304088
AR,2019,239798,371388,331550,141750,106732,1191218,8.959904904056184,91.04009509594381
AZ,2019,257727,484249,611851,333312,92495,1779634,5.19741699697803,94.80258300302197
CA,2019,30886,2218732,3371632,168799,788792,6578841,11.989832251607844,88.01016774839215
CO,2019,273338,553842,527886,0,98087,1453153,6.749943054860706,93.25005694513929
CT,2019,867,293149,301091,174730,46250,816087,5.667287923959088,94.3327120760409
DC,2019,5,31603,18605,0,2515,52728,4.769761796389015,95.23023820361098
DE,2019,2179,93442,120540,0,7653,223814,3.419357144771998,96.580642855228
FL,2019,233542,1578269,1808570,303946,293232,4217559,6.952647254015889,93.04735274598411
GA,2019,273109,786904,998421,350759,281843,2691036,10.473401322018733,89.52659867798127
HI,2019,14179,228,263777,0,18371,296555,6.19480366205257,93.80519633794744
IA,2019,266368,433368,425711,54671,369139,1549257,23.826840866299136,76.17315913370086
ID,2019,2364,133257,184742,0,96734,417097,23.192207088518977,76.80779291148102
IL,2019,591909,1180447,1230428,1030996,208688,4242468,4.919023549499961,95.08097645050005
IN,2019,821545,934151,712531,0,149685,2617912,5.717724659958012,94.28227534004199
KS,2019,197779,319950,353607,96565,122904,1090805,11.267275085831107,88.7327249141689
KY,2019,574502,361174,596750,0,78258,1610684,4.858681156576957,95.14131884342304
LA,2019,90701,1963929,1738167,145993,139777,4078567,3.4271105513284446,96.57288944867156
MA,2019,71,442794,573476,22734,75036,1114111,6.735056022245539,93.26494397775446
MD,2019,77301,311631,475395,156765,57955,1079047,5.37094306364783,94.62905693635217
ME,2019,2160,46301,167089,0,120891,336441,35.932303137845864,64.06769686215414
MI,2019,447823,1054986,881682,343639,201965,2930095,6.892779926930697,93.1072200730693
MN,2019,205139,549487,624936,147280,224857,1751699,12.836509012107674,87.16349098789233
MO,2019,584662,327798,624035,95961,91830,1724286,5.325682630375703,94.67431736962429
MS,2019,51028,583800,384298,115202,66986,1201314,5.576060880003063,94.42393911999693
MT,2019,159165,92649,176840,0,65468,494122,13.249359469928478,86.75064053007152
NC,2019,318154,569405,907964,437683,198559,2431765,8.165221557181718,91.83477844281828
ND,2019,372018,157419,188562,0,84942,802941,10.578859467881202,89.4211405321188
NE,2019,240414,198771,243884,72589,156735,912393,17.17845270623514,82.82154729376485
NH,2019,4182,55366,152576,113890,50985,376999,13.523908551481568,86.47609144851843
NJ,2019,13780,790685,845192,278147,67919,1995723,3.4032278026559797,96.59677219734402
NM,2019,151468,305538,263741,0,56637,777384,7.2855885894229875,92.71441141057701
NV,2019,37177,315564,308582,0,58266,719589,8.097122107202862,91.90287789279714
NY,2019,13648,1337750,1384071,468481,291996,3495946,8.35241734283081,91.6475826571692
OH,2019,594257,1260474,1072889,177624,145507,3250751,4.476104137167073,95.52389586283293
OK,2019,93953,873688,524310,0,166473,1658424,10.038024051750336,89.96197594824966
OR,2019,27430,302229,329326,0,236857,895842,26.439595375077303,73.5604046249227
PA,2019,568781,1679486,1139848,869084,193105,4450304,4.339141775483203,95.6608582245168
RI,2019,0,97931,75638,0,11079,184648,6.000064988518695,93.9999350114813
SC,2019,160703,347904,517268,585828,145436,1757139,8.276863697180474,91.72313630281953
SD,2019,31420,97428,116587,0,110493,355928,31.043638039153986,68.95636196084601
TN,2019,216876,420285,715670,372992,134222,1860045,7.216061976995181,92.78393802300482
TX,2019,992721,4795212,6850873,431234,562206,13632246,4.12408931000805,95.87591068999195
UT,2019,266989,276460,307382,0,34539,885370,3.901080904028824,96.09891909597117
VA,2019,85120,717725,875131,308013,158027,2144016,7.37060730890068,92.62939269109933
VT,2019,0,14381,77481,0,32740,124602,26.27566170687469,73.72433829312531
WA,2019,80837,378216,797541,92584,396217,1745395,22.700706716817685,77.29929328318232
WI,2019,280108,592529,548818,104736,177141,1703332,10.39967545962854,89.60032454037146
WV,2019,621722,239854,208654,0,31899,1102129,2.8943072907073493,97.10569270929265
WY,2019,410221,172235,156476,0,27656,766588,3.607674526603599,96.3923254733964
US,2019,11314925,32236174,36864618,8451852,7585112,96452681,7.8640758570516045,92.1359241429484
AK,2020,18527,374561,223361,0,9757,626206,1.558113464259365,98.44188653574064
AL,2020,256687,714871,527241,454930,235538,2189267,10.758760808983098,89.2412391910169
AR,2020,161980,335436,316437,157349,91389,1062591,8.60058103258921,91.3994189674108
AZ,2020,156821,513540,549587,329597,90813,1640358,5.536169543477704,94.4638304565223
CA,2020,28034,2153254,2658831,169838,738585,5748542,12.848214382011996,87.15178561798801
CO,2020,217082,552070,439968,0,95342,1304462,7.308913559766402,92.6910864402336
CT,2020,67,298125,259321,164157,46525,768195,6.056404949264184,93.94359505073582
DC,2020,0,27984,15533,0,2345,45862,5.113165583707644,94.88683441629236
DE,2020,1956,89293,104806,0,6793,202848,3.3488129042435717,96.65118709575643
FL,2020,180387,1619429,1488608,307315,278475,3874214,7.187909599211608,92.81209040078839
GA,2020,153179,779340,878175,342897,286918,2440509,11.756481947003678,88.24351805299632
HI,2020,13281,199,187496,0,18381,219357,8.37949096678018,91.62050903321982
IA,2020,183017,396343,399538,30344,366009,1375251,26.613978102906305,73.3860218970937
ID,2020,2663,129363,177456,0,79773,389255,20.493763728147357,79.50623627185264
IL,2020,391150,1158248,1048897,1047170,207643,3853108,5.388974303341614,94.61102569665839
IN,2020,669310,873263,654491,0,139422,2336486,5.967166077605429,94.03283392239457
KS,2020,193779,301035,335653,110545,129820,1070832,12.123283577629357,87.87671642237065
KY,2020,482266,344941,541682,0,69134,1438023,4.807572618796779,95.19242738120322
LA,2020,48718,1921961,1777892,177055,135467,4061093,3.335727598456869,96.66427240154313
MA,2020,0,400675,450385,0,71436,922496,7.743773414735673,92.25622658526433
MD,2020,49692,294026,398947,157531,48564,948760,5.118681226021333,94.88131877397866
ME,2020,1657,47028,157778,0,98142,304605,32.219431723051166,67.78056827694884
MI,2020,334428,1004204,755679,316854,183360,2594525,7.067189562636706,92.93281043736329
MN,2020,162702,496026,532917,153319,206259,1551223,13.29654085840656,86.70345914159344
MO,2020,551341,303719,577971,80874,77057,1590962,4.843421778772843,95.15657822122715
MS,2020,54188,610285,370803,67595,65069,1167940,5.571262222374437,94.42873777762556
MT,2020,98886,87481,176567,0,59812,422746,14.148448477336272,85.85155152266373
NC,2020,223906,557570,810095,442166,202724,2236461,9.06449967157934,90.93550032842066
ND,2020,363255,182601,163773,0,89718,799347,11.223911517776385,88.77608848222361
NE,2020,213747,192725,229238,64646,145474,845830,17.198964330893915,82.80103566910608
NH,2020,1518,53630,137120,103052,37794,333114,11.345665447864695,88.65433455213531
NJ,2020,12144,678931,688552,279308,66791,1725726,3.8703131319803954,96.1296868680196
NM,2020,138968,292626,238713,0,49823,720130,6.918611917292711,93.08138808270729
NV,2020,27778,310715,247573,0,57527,643593,8.938412941097868,91.06158705890213
NY,2020,5681,1305282,1065217,401441,260799,3038420,8.583375570197669,91.41662442980233
OH,2020,556769,1235037,984765,190316,139734,3106621,4.497941654292558,95.50205834570744
OK,2020,70714,844903,474829,0,166862,1557308,10.714771901255244,89.28522809874475
OR,2020,17811,282518,294458,0,235164,829951,28.33468481874231,71.66531518125768
PA,2020,374254,1783781,954960,799342,177574,4089911,4.341757070019372,95.65824292998063
RI,2020,0,100985,67006,0,11883,179874,6.606291070415958,93.39370892958404
SC,2020,137280,343349,467302,571930,143995,1663856,8.654294602417517,91.34570539758248
SD,2020,21692,91230,120095,0,109622,342639,31.993439158998246,68.00656084100176
TN,2020,176104,398626,659522,383245,136076,1753573,7.759927872977059,92.24007212702294
TX,2020,872845,4783306,6183653,432869,590850,12863523,4.593220690785875,95.40677930921413
UT,2020,244280,266597,287404,0,34213,832494,4.109699289124006,95.89030071087599
VA,2020,75434,748376,741816,314843,163057,2043526,7.979198698719761,92.02080130128024
VT,2020,0,13589,70486,0,20607,104682,19.68533272195793,80.31466727804207
WA,2020,59443,356925,624607,98475,406249,1545699,26.282542720154442,73.71745727984556
WI,2020,249316,571817,494470,102071,146560,1564234,9.369442167859797,90.6305578321402
WV,2020,539707,264267,179361,0,26009,1009344,2.57682217360979,97.42317782639022
WY,2020,388253,168444,139757,0,28935,725389,3.9888942346795995,96.0111057653204
US,2020,9182696,31654531,32330790,8251075,7290069,88709161,8.217943804022676,91.78205619597732
AK,2021,18694,395590,261094,0,9597,684975,1.4010730318624767,98.59892696813752
AL,2021,309791,739891,583042,480115,239817,2352656,10.19345794710319,89.80654205289682
AR,2021,216123,360545,328271,141372,89714,1136025,7.897185361237649,92.10281463876235
AZ,2021,160299,484962,606862,329868,99266,1681257,5.904272814923596,94.0957271850764
CA,2021,28244,2172757,2959389,171842,810020,6142252,13.18767123198462,86.81232876801538
CO,2021,252442,509970,497788,0,103955,1364155,7.620468348538106,92.37953165146189
CT,2021,2880,305184,284788,179551,49306,821709,6.000421073640425,93.99957892635958
DC,2021,0,28336,18439,0,2487,49262,5.048516097600585,94.95148390239942
DE,2021,4542,82708,113641,0,7150,208041,3.43682254940132,96.56317745059869
FL,2021,200193,1591864,1748346,307811,297291,4145505,7.17140613749109,92.82859386250891
GA,2021,203870,773889,922503,354085,289113,2543460,11.366917506074403,88.6330824939256
HI,2021,12566,133,223014,0,20134,255847,7.869547033969521,92.13045296603048
IA,2021,264419,383424,408385,0,389787,1446015,26.95594444041037,73.04405555958964
ID,2021,3051,135176,188263,0,74428,400918,18.56439471413107,81.43560528586893
IL,2021,522809,1088485,1136797,1011555,224106,3983752,5.625500784185361,94.37449921581464
IN,2021,753557,869328,712427,0,157324,2492636,6.311551305525556,93.68844869447445
KS,2021,219031,291797,339006,89426,135551,1074811,12.611612646316422,87.38838735368358
KY,2021,548443,365875,584011,0,71744,1570073,4.569469062903445,95.43053093709655
LA,2021,95856,1862349,1840835,179886,135905,4114831,3.3028087909321187,96.69719120906788
MA,2021,0,404301,503312,0,75370,982983,7.667477464004973,92.33252253599503
MD,2021,69186,299282,433791,156369,52732,1011360,5.213969308653694,94.78603069134631
ME,2021,1588,57233,163991,0,95141,317953,29.922976037338852,70.07702396266114
MI,2021,436203,950364,814081,358114,194075,2752837,7.049999691227632,92.95000030877237
MN,2021,179055,523812,561731,147286,216113,1627997,13.274778761877325,86.72522123812267
MO,2021,616413,293633,607276,44766,88879,1650967,5.38345103203153,94.61654896796847
MS,2021,64446,576903,384328,122771,66134,1214582,5.445000831561805,94.5549991684382
MT,2021,122765,87105,176686,0,56334,442890,12.719636930163245,87.28036306983675
NC,2021,222501,637553,884299,449675,196973,2391001,8.238097767420424,91.76190223257957
ND,2021,361811,191168,168682,0,92653,814314,11.378043359195592,88.62195664080441
NE,2021,216298,191008,237214,71758,158275,874553,18.09781682756791,81.90218317243209
NH,2021,3259,60116,142030,102789,38479,346673,11.099508758974595,88.9004912410254
NJ,2021,12586,697019,749892,293494,70039,1823030,3.8419005721244304,96.15809942787557
NM,2021,133228,285809,262885,0,62210,744132,8.360075900512275,91.63992409948773
NV,2021,35910,305212,286548,0,63647,691317,9.20663024343391,90.7933697565661
NY,2021,5370,1359437,1237451,325141,263977,3191376,8.271573139611252,91.72842686038875
